m, m_max,m_max_0,ef_construction,ml,select_neighbor_mode,total_time_for_building_graph,total_time_for_query,total_distance_count_for_building_graph,total_distance_count_for_query,recall,connectiveness
15, 5, 45, 90, 1, heuristic, 7003, 27, 34852967, 170686, 0.9879, 0.720206 0.463093 0.551205 0.734551 0.754283 0.857855 0.944848 0.990909 0.800000 nan nan nan 
15, 5, 45, 110, 1, heuristic, 7476, 26, 37068699, 170734, 0.9879, 0.720469 0.482272 0.563964 0.735320 0.754283 0.857855 0.944848 0.990909 0.800000 nan nan nan 
15, 10, 5, 10, 1, heuristic, 1885, 6, 9252059, 38698, 0.1896, 0.313992 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 5, 30, 1, heuristic, 2283, 7, 11260618, 44562, 0.2618, 0.369808 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 5, 50, 1, heuristic, 2558, 7, 12539904, 44168, 0.2663, 0.400228 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 5, 70, 1, heuristic, 2795, 7, 13558435, 44040, 0.2666, 0.419046 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 5, 90, 1, heuristic, 3012, 7, 14420642, 44130, 0.2734, 0.437469 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 5, 110, 1, heuristic, 3187, 7, 15231291, 44416, 0.2756, 0.452782 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 10, 10, 1, heuristic, 2975, 13, 14225896, 70944, 0.5818, 0.462397 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 10, 30, 1, heuristic, 3627, 13, 17555109, 75242, 0.6705, 0.623153 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 10, 50, 1, heuristic, 4078, 15, 19846618, 77038, 0.7029, 0.695480 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 10, 70, 1, heuristic, 4451, 14, 21706769, 77290, 0.7252, 0.737984 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 10, 90, 1, heuristic, 4845, 14, 23320818, 78172, 0.7376, 0.764048 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 10, 110, 1, heuristic, 5027, 12, 24752410, 79006, 0.7501, 0.781096 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 15, 10, 1, heuristic, 4193, 15, 20519100, 92144, 0.7373, 0.588318 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 15, 30, 1, heuristic, 4974, 16, 24823320, 97154, 0.8144, 0.736960 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 15, 50, 1, heuristic, 5434, 15, 27636502, 98832, 0.8421, 0.790961 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 15, 70, 1, heuristic, 5878, 16, 29845065, 99278, 0.8517, 0.817378 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 15, 90, 1, heuristic, 6301, 16, 31724578, 100032, 0.8607, 0.832951 0.815548 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 15, 110, 1, heuristic, 6646, 16, 33376602, 100994, 0.8707, 0.842464 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 20, 10, 1, heuristic, 4905, 20, 23702204, 111464, 0.852, 0.650660 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 20, 30, 1, heuristic, 5747, 18, 28047273, 116864, 0.9146, 0.791603 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 20, 50, 1, heuristic, 6188, 19, 31021033, 118842, 0.9273, 0.828797 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 20, 70, 1, heuristic, 6656, 18, 33413890, 119812, 0.9331, 0.843302 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 20, 90, 1, heuristic, 7149, 20, 35496722, 120338, 0.9383, 0.853280 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 20, 110, 1, heuristic, 7477, 19, 37349204, 120650, 0.9406, 0.857222 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 25, 10, 1, heuristic, 5194, 21, 25381227, 128936, 0.9099, 0.668731 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 25, 30, 1, heuristic, 398223, 24, 29603676, 134506, 0.9499, 0.781451 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 25, 50, 1, heuristic, 6453, 21, 32731405, 136076, 0.9583, 0.804965 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 25, 70, 1, heuristic, 7009, 21, 35308565, 136674, 0.9618, 0.813047 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 25, 90, 1, heuristic, 7630, 27, 37562814, 137082, 0.9628, 0.816211 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 25, 110, 1, heuristic, 7916, 22, 39570201, 137450, 0.9635, 0.817593 0.826486 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 30, 10, 1, heuristic, 5262, 22, 25999023, 143370, 0.9433, 0.667582 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 30, 30, 1, heuristic, 5997, 25, 30212841, 148858, 0.9691, 0.760793 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 30, 50, 1, heuristic, 6648, 23, 33525452, 150124, 0.9725, 0.775253 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 30, 70, 1, heuristic, 7166, 23, 36263236, 150616, 0.9747, 0.779993 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 30, 90, 1, heuristic, 7693, 23, 38670534, 150834, 0.9755, 0.782219 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 30, 110, 1, heuristic, 8154, 23, 40800718, 150972, 0.9755, 0.783019 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 35, 10, 1, heuristic, 5285, 24, 26059981, 155828, 0.9638, 0.664044 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 35, 30, 1, heuristic, 5997, 27, 30284342, 160038, 0.9793, 0.742019 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 35, 50, 1, heuristic, 6659, 24, 33772408, 160844, 0.9804, 0.752600 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 35, 70, 1, heuristic, 7267, 24, 36667312, 161406, 0.9816, 0.755423 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 35, 90, 1, heuristic, 7845, 24, 39181734, 161690, 0.9821, 0.756868 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 35, 110, 1, heuristic, 8302, 24, 41405424, 161878, 0.9824, 0.757427 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 40, 10, 1, heuristic, 5266, 25, 25657818, 165108, 0.9694, 0.659035 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 40, 30, 1, heuristic, 5934, 25, 29990107, 169664, 0.9835, 0.724896 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 40, 50, 1, heuristic, 6630, 26, 33644012, 170456, 0.9846, 0.733522 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 40, 70, 1, heuristic, 7264, 26, 36654656, 170876, 0.9854, 0.735909 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 40, 90, 1, heuristic, 7853, 26, 39249563, 171012, 0.9856, 0.737050 0.815548 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 40, 110, 1, heuristic, 8362, 26, 41546498, 171104, 0.9858, 0.737361 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 45, 10, 1, heuristic, 5133, 26, 25067850, 172508, 0.9744, 0.653132 0.560793 0.680133 0.838012 0.886988 0.960366 0.993333 0.900000 0.800000 nan nan nan 
15, 10, 45, 30, 1, heuristic, 5847, 27, 29540649, 177306, 0.9857, 0.711609 0.705511 0.807581 0.887883 0.926738 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 45, 50, 1, heuristic, 6573, 27, 33323325, 177856, 0.9871, 0.718442 0.770069 0.853722 0.915319 0.927630 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 45, 70, 1, heuristic, 7205, 26, 36437864, 178070, 0.9878, 0.720499 0.795684 0.868647 0.920832 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 45, 90, 1, heuristic, 7845, 27, 39111297, 178182, 0.988, 0.721330 0.815476 0.878299 0.923396 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 10, 45, 110, 1, heuristic, 8327, 27, 41469625, 178220, 0.988, 0.721593 0.826495 0.882325 0.924486 0.927986 0.967692 0.995556 0.900000 0.800000 nan nan nan 
15, 15, 5, 10, 1, heuristic, 2532, 7, 12581288, 44990, 0.2107, 0.359628 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 5, 30, 1, heuristic, 2990, 8, 14831573, 49840, 0.2614, 0.407989 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 5, 50, 1, heuristic, 3273, 8, 16242268, 51458, 0.268, 0.436472 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 5, 70, 1, heuristic, 3568, 9, 17384655, 52850, 0.2925, 0.462956 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 5, 90, 1, heuristic, 3780, 8, 18356680, 53102, 0.296, 0.483557 0.877178 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 5, 110, 1, heuristic, 3971, 8, 19229736, 52868, 0.3053, 0.496122 0.882491 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 10, 10, 1, heuristic, 3595, 13, 17575192, 77962, 0.5984, 0.501900 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 10, 30, 1, heuristic, 4237, 13, 21159197, 82188, 0.6783, 0.644770 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 10, 50, 1, heuristic, 4685, 13, 23522169, 83516, 0.7107, 0.707367 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 10, 70, 1, heuristic, 5116, 13, 25447507, 84372, 0.7314, 0.751340 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 10, 90, 1, heuristic, 5522, 14, 27089960, 84968, 0.739, 0.774274 0.877196 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 10, 110, 1, heuristic, 5824, 13, 28568545, 85682, 0.7513, 0.791200 0.882509 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 15, 10, 1, heuristic, 4824, 15, 23851254, 99228, 0.7485, 0.613558 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 15, 30, 1, heuristic, 5533, 16, 28400475, 104224, 0.8228, 0.751133 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 15, 50, 1, heuristic, 6131, 17, 31299047, 105544, 0.8453, 0.801134 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 15, 70, 1, heuristic, 6608, 16, 33580691, 106184, 0.854, 0.827158 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 15, 90, 1, heuristic, 7022, 16, 35507247, 106936, 0.8644, 0.842958 0.877196 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 15, 110, 1, heuristic, 7410, 16, 37191941, 107706, 0.8734, 0.851045 0.882491 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 20, 10, 1, heuristic, 5399, 18, 26968253, 118650, 0.8587, 0.663426 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 20, 30, 1, heuristic, 6219, 19, 31590364, 123992, 0.9182, 0.795937 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 20, 50, 1, heuristic, 6811, 19, 34669092, 125590, 0.9282, 0.831042 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 20, 70, 1, heuristic, 7369, 19, 37131437, 126684, 0.9343, 0.845285 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 20, 90, 1, heuristic, 7838, 20, 39256909, 127260, 0.9393, 0.854666 0.877178 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 20, 110, 1, heuristic, 8225, 20, 41142348, 127420, 0.9413, 0.858457 0.882509 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 25, 10, 1, heuristic, 5709, 21, 28591068, 136116, 0.9142, 0.678379 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 25, 30, 1, heuristic, 6549, 23, 33138762, 141476, 0.9503, 0.782966 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 25, 50, 1, heuristic, 7171, 21, 36381154, 142922, 0.9584, 0.805856 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 25, 70, 1, heuristic, 7824, 22, 39028280, 143472, 0.962, 0.813728 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 25, 90, 1, heuristic, 8254, 22, 41327023, 143872, 0.9628, 0.816783 0.877196 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 25, 110, 1, heuristic, 8675, 23, 43366812, 144062, 0.9635, 0.818046 0.882491 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 30, 10, 1, heuristic, 5931, 25, 29215820, 150448, 0.9455, 0.672733 0.699923 0.798257 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 30, 30, 1, heuristic, 6683, 23, 33750648, 155742, 0.9698, 0.761807 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 30, 50, 1, heuristic, 7359, 23, 37172280, 156646, 0.9724, 0.776123 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 30, 70, 1, heuristic, 7912, 23, 39983691, 157256, 0.9747, 0.780617 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 30, 90, 1, heuristic, 9206, 26, 42434116, 157514, 0.9755, 0.782831 0.877178 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 30, 110, 1, heuristic, 9079, 25, 44596513, 157584, 0.9755, 0.783600 0.882491 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 35, 10, 1, heuristic, 6064, 26, 29240286, 162564, 0.965, 0.669389 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 35, 30, 1, heuristic, 6850, 26, 33823416, 166800, 0.9793, 0.742727 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 35, 50, 1, heuristic, 7551, 26, 37419681, 167524, 0.9804, 0.753151 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 35, 70, 1, heuristic, 8169, 27, 40387498, 168078, 0.9816, 0.756015 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 35, 90, 1, heuristic, 8760, 27, 42945326, 168382, 0.9821, 0.757448 0.877196 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 35, 110, 1, heuristic, 9189, 26, 45200175, 168502, 0.9824, 0.757957 0.882509 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 40, 10, 1, heuristic, 6090, 30, 28856932, 171818, 0.9709, 0.660998 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 40, 30, 1, heuristic, 6892, 28, 33527795, 176348, 0.983, 0.725307 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 40, 50, 1, heuristic, 7609, 28, 37292034, 177112, 0.9847, 0.734095 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 40, 70, 1, heuristic, 8235, 29, 40374553, 177492, 0.9855, 0.736465 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 40, 90, 1, heuristic, 8890, 29, 43011994, 177644, 0.9856, 0.737557 0.877196 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 40, 110, 1, heuristic, 9434, 29, 45339311, 177718, 0.9858, 0.737851 0.882491 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 45, 10, 1, heuristic, 6066, 29, 28254592, 179330, 0.9756, 0.654683 0.699923 0.798163 0.887691 0.936542 0.967180 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 45, 30, 1, heuristic, 6807, 29, 33079898, 183958, 0.9857, 0.712063 0.810886 0.882016 0.922947 0.947238 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 45, 50, 1, heuristic, 7648, 30, 36971072, 184502, 0.9872, 0.719077 0.848611 0.903250 0.930639 0.948307 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 45, 70, 1, heuristic, 8233, 30, 40157029, 184666, 0.9878, 0.721016 0.867143 0.915256 0.931793 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 45, 90, 1, heuristic, 8855, 30, 42873591, 184800, 0.988, 0.721812 0.877178 0.918129 0.932947 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 15, 45, 110, 1, heuristic, 9384, 30, 45263595, 184816, 0.988, 0.722058 0.882509 0.919400 0.933973 0.950446 0.968205 0.980000 0.900000 0.800000 nan nan nan 
15, 20, 5, 10, 1, heuristic, 2966, 8, 13977274, 49708, 0.1939, 0.398433 0.734555 0.798722 0.867344 0.910012 0.942711 0.943874 0.900000 0.800000 nan nan nan 
15, 20, 5, 30, 1, heuristic, 3411, 9, 16193103, 55620, 0.2536, 0.441481 0.826944 0.863331 0.897243 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 5, 50, 1, heuristic, 3686, 10, 17620098, 57566, 0.2801, 0.469408 0.848903 0.876304 0.902696 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 5, 70, 1, heuristic, 4047, 10, 18767922, 58148, 0.2885, 0.488715 0.859382 0.879408 0.904672 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 5, 90, 1, heuristic, 4265, 12, 19689684, 58572, 0.2903, 0.497386 0.862854 0.882508 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 5, 110, 1, heuristic, 4642, 11, 20598697, 58976, 0.3026, 0.516046 0.865143 0.883670 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 10, 10, 1, heuristic, 4028, 14, 19026500, 84930, 0.6153, 0.529601 0.734524 0.798722 0.867344 0.910012 0.942711 0.943874 0.900000 0.800000 nan nan nan 
15, 20, 10, 30, 1, heuristic, 4741, 15, 22587743, 88626, 0.6878, 0.668208 0.826971 0.863331 0.897243 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 10, 50, 1, heuristic, 5183, 17, 24951593, 90348, 0.7183, 0.726512 0.848946 0.876304 0.902696 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 10, 70, 1, heuristic, 5624, 15, 26870066, 91162, 0.7375, 0.765779 0.859338 0.879408 0.904672 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 10, 90, 1, heuristic, 6041, 15, 28544609, 91756, 0.7482, 0.787200 0.862810 0.882508 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 10, 110, 1, heuristic, 6298, 16, 30033492, 92214, 0.7589, 0.802579 0.865187 0.883670 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 15, 10, 1, heuristic, 5266, 19, 25331070, 106508, 0.7641, 0.637136 0.734524 0.798722 0.867344 0.910012 0.942711 0.943874 0.900000 0.800000 nan nan nan 
15, 20, 15, 30, 1, heuristic, 5933, 17, 29804227, 110568, 0.8231, 0.763350 0.826944 0.863331 0.897243 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 15, 50, 1, heuristic, 6537, 18, 32720094, 112416, 0.8511, 0.813032 0.848903 0.876304 0.902696 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 15, 70, 1, heuristic, 7087, 18, 35004865, 113264, 0.8624, 0.836884 0.859382 0.879408 0.904672 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 15, 90, 1, heuristic, 7500, 18, 36953927, 113940, 0.8715, 0.852078 0.862854 0.882508 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 15, 110, 1, heuristic, 7919, 19, 38660153, 114434, 0.8763, 0.859359 0.865187 0.883670 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 20, 10, 1, heuristic, 5784, 20, 28380760, 125400, 0.8642, 0.675918 0.734566 0.798722 0.867344 0.910012 0.942711 0.943874 0.900000 0.800000 nan nan nan 
15, 20, 20, 30, 1, heuristic, 6572, 21, 32960019, 130480, 0.9168, 0.799606 0.826971 0.863331 0.897243 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 20, 50, 1, heuristic, 7191, 21, 36046240, 132402, 0.9291, 0.833122 0.848946 0.876304 0.902696 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 20, 70, 1, heuristic, 7855, 22, 38528719, 133302, 0.9344, 0.846044 0.859382 0.879408 0.904672 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 20, 90, 1, heuristic, 8298, 22, 40674999, 133846, 0.9393, 0.855063 0.862810 0.882508 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 20, 110, 1, heuristic, 8703, 21, 42578425, 134006, 0.9414, 0.858515 0.865143 0.883670 0.905650 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 25, 10, 1, heuristic, 6160, 23, 29990974, 142046, 0.9135, 0.682989 0.734537 0.798722 0.867344 0.910012 0.942711 0.943874 0.900000 0.800000 nan nan nan 
15, 20, 25, 30, 1, heuristic, 6983, 25, 34515422, 148092, 0.9512, 0.784006 0.826971 0.863331 0.897243 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
15, 20, 25, 50, 1, heuristic, 7574, 23, 37758681, 149458, 0.9593, 0.806571 0.848903 0.876304 0.902696 0.918710 0.946059 0.948874 0.900000 0.800000 nan nan nan 
